product_id,name,manufacturer,laptop_height_mm,laptop_width_mm,cpu_boost_clock_ghz,root_price_vnd,cpu_threads,cpu_cores,ram_speed,discounted_price_vnd,ram_type,refresh_rate_hz,cpu_base_clock_ghz,ram_slots,battery_capacity_wh,cpu_model,vga_type,laptop_depth_mm,vga_vram_gb,laptop_camera
39324.0,Laptop Lenovo Ideapad 3,lenovo,253.4,362.2,3.4,12990000.0,4.0,2.0,2666.0,7750000.0,DDR4,,1.2,,35.0,1005G1,card tích hợp,19.9,,hd
65239.0,Laptop HP Elitebook 630 G9 6M142PA-Bạc,hp,208.4,306.9,4.4,19990000.0,12.0,10.0,3200.0,16590000.0,DDR4,60.0,1.3,2.0,42.0,1235U,card tích hợp,15.9,,hd
73093.0,iMac M3 24 inch 16GB 256GB | Chính hãng Apple Việt Nam-Xanh dương,apple,461.0,547.0,,41990000.0,,8.0,6400.0,27990000.0,LPDDR5,,,0.0,0.0,,card tích hợp,,,full hd
73091.0,iMac M3 24 inch 16GB 256GB | Chính hãng Apple Việt Nam-Bạc,apple,461.0,547.0,,41990000.0,,8.0,6400.0,27990000.0,LPDDR5,,,0.0,0.0,,card tích hợp,,,full hd
73092.0,iMac M3 24 inch 16GB 256GB | Chính hãng Apple Việt Nam-Xanh lá,apple,461.0,547.0,,41990000.0,,8.0,6400.0,27990000.0,LPDDR5,,,0.0,0.0,,card tích hợp,,,full hd
73095.0,iMac M3 24 inch 16GB 256GB | Chính hãng Apple Việt Nam-Hồng,apple,461.0,547.0,,41990000.0,,8.0,6400.0,27990000.0,LPDDR5,,,0.0,0.0,,card tích hợp,,,full hd
85601.0,Apple MacBook Pro 16 M3 PRO 12 CPU-Đen,apple,221.2,312.6,,79990000.0,,12.0,6400.0,69490000.0,LPDDR5,120.0,,0.0,,,card tích hợp,15.5,,full hd
54961.0,Laptop MSI Modern 14 B11MOU-1028VN -Xám,msi,219.0,319.0,,13490000.0,,,3200.0,9690000.0,DDR4,,,,39.0,115G4,card tích hợp,16.9,,hd
88705.0,Laptop Dell Inspiron 15 3520 25P2312-Bạc,dell,234.9,358.5,4.4,16990000.0,,10.0,2666.0,15290000.0,DDR4,120.0,,2.0,41.0,1235U,card tích hợp,17.5,,hd
72814.0,Laptop MSI Gaming Bravo 15 C7VFK-275VN-Đen,msi,259.0,359.0,4.75,28990000.0,,,4800.0,23590000.0,DDR5,144.0,3.2,2.0,53.5,7735HS,card rời,24.9,8.0,hd
58925.0,Mac mini M2 2023 8GB - 256GB-Xám,apple,19.7,19.7,,14990000.0,,8.0,6400.0,12600000.0,LPDDR5,,,0.0,0.0,,,3.6,,
68451.0,Laptop Lenovo IdeaPad Flex 5 14IAU7 82R700JQVN-Xám,lenovo,224.9,313.1,4.4,15990000.0,8.0,6.0,4266.0,11145000.0,LPDDR4X,60.0,1.2,0.0,52.5,1215U,card tích hợp,17.4,,full hd
72956.0,iMac M3 24 inch 8GB 256GB | Chính hãng Apple Việt Nam-Xanh dương,apple,461.0,547.0,,36990000.0,,8.0,6400.0,25490000.0,LPDDR5,,,0.0,0.0,,card tích hợp,,,full hd
72957.0,iMac M3 24 inch 8GB 256GB | Chính hãng Apple Việt Nam-Xanh lá,apple,461.0,547.0,,36990000.0,,8.0,6400.0,25490000.0,LPDDR5,,,0.0,0.0,,card tích hợp,,,full hd
72954.0,iMac M3 24 inch 8GB 256GB | Chính hãng Apple Việt Nam-Bạc,apple,461.0,547.0,,36990000.0,,8.0,6400.0,25490000.0,LPDDR5,,,0.0,0.0,,card tích hợp,,,full hd
72955.0,iMac M3 24 inch 8GB 256GB | Chính hãng Apple Việt Nam-Hồng,apple,461.0,547.0,,36990000.0,,8.0,6400.0,25490000.0,LPDDR5,,,0.0,0.0,,card tích hợp,,,full hd
75614.0,Laptop ASUS Zenbook 14 OLED UX3405MA-PP588W-Bạc,asus,220.1,312.4,4.5,28990000.0,18.0,14.0,,25590000.0,LPDDR5X,120.0,1.2,0.0,75.0,,card tích hợp,14.9,,full hd
78386.0,Laptop Gigabyte G5 KF5-53VN353SH-Đen,gigabyte,,,,29990000.0,16.0,12.0,4800.0,22190000.0,DDR5,144.0,4.7,2.0,54.0,13500H,card rời,,8.0,hd
55971.0,Laptop Dell XPS 9315-Bạc,dell,199.0,295.0,,,12.0,10.0,5200.0,,LPDDR5,,,0.0,,1265U,card tích hợp,13.9,,hd
80383.0,Laptop ASUS ExpertBook B1 B1402CVA-NK0149W-Đen,asus,214.5,326.9,4.6,14990000.0,,10.0,,11630000.0,DDR4,60.0,1.3,,42.0,1335U,card tích hợp,19.9,,hd
100915.0,Mac mini M4 Pro 2024 12CPU 16GPU 64GB 1TB  Ethernet 10 Gigabit | Chính hãng Apple Việt Nam-Bạc,apple,127.0,127.0,,,,12.0,8533.0,,LPDDR5X,,,0.0,0.0,,card tích hợp,50.0,,
62074.0,Mac mini M2 2023 (8 CPU - 10 GPU - 16GB - 256GB) | Chính hãng Apple Việt Nam-Bạc,apple,19.7,19.7,,22990000.0,,8.0,6400.0,13570000.0,LPDDR5,,,0.0,0.0,,,3.6,,
102321.0,MacBook Pro 14 M4 Pro 12CPU 16GPU 48GB 512GB Sạc 70W | Chính hãng Apple Việt Nam-Bạc,apple,221.2,312.6,,59990000.0,,12.0,8533.0,59490000.0,LPDDR5X,120.0,,0.0,72.4,,card tích hợp,15.5,,full hd
97737.0,MacBook Pro 14 M4 Pro 12CPU 16GPU 48GB 512GB Sạc 70W | Chính hãng Apple Việt Nam-Đen,apple,221.2,312.6,,59990000.0,,12.0,8533.0,59490000.0,LPDDR5X,120.0,,0.0,72.4,,card tích hợp,15.5,,full hd
92420.0,MacBook Pro 14 M3 Pro 2023 36GB - 1TB | Chính hãng Apple Việt Nam-Đen,apple,221.2,312.6,,69990000.0,,12.0,6400.0,64490000.0,LPDDR5,120.0,,0.0,72.4,,card tích hợp,15.5,,full hd
63585.0,Laptop Asus ZenBook S 13 OLED UX5304VA-NQ125W-Xám,asus,216.3,296.2,5.0,39990000.0,12.0,10.0,,30590000.0,LPDDR5,60.0,1.7,0.0,63.0,1355U,card tích hợp,10.9,,full hd
65901.0,Laptop Dell Inspiron 5425,dell,,,,,,,3200.0,,DDR4,60.0,,,,5625U,card rời,,,
63488.0,Laptop Lenovo Thinkpad X1 Carbon gen 5-Xám,lenovo,217.1,323.5,,,4.0,2.0,1866.0,,LPDDR3,60.0,2.4,1.0,57.0,6300U,card tích hợp,15.9,,
88382.0,Macbook Pro 14 M3 Pro 36GB - 512GB Sạc 70W | Chính hãng Apple Việt Nam-Đen,apple,221.2,312.6,,59990000.0,,11.0,6400.0,47490000.0,LPDDR5,120.0,,0.0,72.4,,card tích hợp,15.5,,full hd
59312.0,Laptop Dell Latitude 7480-Đen,dell,,,3.5,,,,2133.0,,DDR4,,2.6,,60.0,7300U,card tích hợp,,,hd
62263.0,Mac mini M2 Pro 2023 (10 CPU - 16 GPU - 32GB - 512GB) | Chính hãng Apple Việt Nam-Bạc,apple,19.7,19.7,,43990000.0,,10.0,6400.0,22490000.0,LPDDR5,,,0.0,0.0,,,3.6,,
93368.0,Laptop ASUS ExpertBook P5 P5405CSA-NZ0017W-Xám,asus,223.2,312.0,4.8,34990000.0,8.0,8.0,,29690000.0,LPDDR5X,144.0,1.8,0.0,63.0,258V,card tích hợp,14.9,,full hd
63513.0,Laptop Lenovo Thinkpad X1 Carbon gen 7-Đen,lenovo,,,,,8.0,4.0,2133.0,,LPDDR3,60.0,1.8,,51.0,8565U,card tích hợp,,,
65981.0,Laptop Acer Swift 3 SF314-512-56QN NX.K0FSV.002-Bạc,acer,210.8,321.0,4.4,24790000.0,16.0,12.0,,17590000.0,LPDDR4X,60.0,3.3,0.0,56.0,1240P,card tích hợp,15.9,,hd
63560.0,Laptop Lenovo Thinkpad T14 gen 2-Đen,lenovo,227.0,329.0,4.7,,8.0,4.0,3200.0,,DDR4,,2.8,,,1165G7,card tích hợp,17.9,,hd
63522.0,Laptop Lenovo Thinkpad X1 Carbon gen 10-Đen,lenovo,222.5,315.6,4.7,,16.0,12.0,5200.0,,LPDDR5,60.0,2.1,0.0,57.0,Alder Lake - 1260P,card tích hợp,15.4,,hd
63516.0,Laptop Lenovo Thinkpad X1 Carbon gen 8-Đen,lenovo,217.0,323.0,4.9,,8.0,4.0,2133.0,,LPDDR3,60.0,1.8,,51.0,10610U,card tích hợp,14.9,,hd
58513.0,Laptop HP Gaming Victus 15-FA0108TX 7C0X0PA,hp,255.0,357.9,4.7,,20.0,14.0,3200.0,,DDR4,,,2.0,70.0,12700H,card rời,23.5,4.0,hd
46987.0,Laptop ASUS TUF Gaming F15 FX506HC-HN144W-Đen,asus,256.0,359.0,,22100000.0,,,3200.0,17590000.0,DDR4,,,2.0,48.0,11400H,card rời,22.8,,hd
68450.0,Laptop Dell Inspiron 5310,hp,210.0,296.8,3.7,,8.0,4.0,4267.0,,LPDDR4X,60.0,2.0,0.0,54.0,1125G4,card tích hợp,15.9,,hd
73644.0,Laptop Asus VivoBook 15X OLED S3504VA-L1227WS-Bạc,asus,232.5,359.7,5.0,25990000.0,16.0,12.0,,21090000.0,DDR4,60.0,2.2,,50.0,1360P,card tích hợp,17.9,,hd
63535.0,Laptop Lenovo Thinkpad X1 Carbon gen 9-Đen,lenovo,221.6,314.5,4.7,,8.0,4.0,4266.0,,LPDDR4X,60.0,,0.0,57.0,1165G7,card tích hợp,14.9,,hd
45965.0,Laptop ASUS Gaming ROG Strix G512-IAL013T,asus,275.0,360.0,,,,,3200.0,,DDR4,144.0,,,48.0,10300H,,24.9,4.0,hd
63551.0,Laptop Lenovo Thinkpad X1 Carbon gen 6-Đen,lenovo,21.7,32.3,4.0,,8.0,4.0,2133.0,,LPDDR3,60.0,1.8,1.0,57.0,8550U,card tích hợp,15.9,,hd
79546.0,Laptop Lenovo Ideapad Slim 3 14IRH8 83EL0023VN-Xám,lenovo,213.8,324.3,4.9,18490000.0,16.0,10.0,4800.0,16590000.0,LPDDR5,,2.4,0.0,47.0,13620H,card tích hợp,17.9,,hd
66722.0,MacBook Air 15 inch M2 2023 16GB 256GB | Chính hãng Apple Việt Nam-Đen,apple,237.6,340.4,,37990000.0,,8.0,6400.0,29990000.0,LPDDR5,,,0.0,,,card tích hợp,11.5,,full hd
66723.0,MacBook Air 15 inch M2 2023 16GB 256GB | Chính hãng Apple Việt Nam-Trắng vàng,apple,237.6,340.4,,37990000.0,,8.0,6400.0,29990000.0,LPDDR5,,,0.0,,,card tích hợp,11.5,,full hd
66724.0,MacBook Air 15 inch M2 2023 16GB 256GB | Chính hãng Apple Việt Nam-Xám,apple,237.6,340.4,,37990000.0,,8.0,6400.0,29990000.0,LPDDR5,,,0.0,,,card tích hợp,11.5,,full hd
66721.0,MacBook Air 15 inch M2 2023 16GB 256GB | Chính hãng Apple Việt Nam-Bạc,apple,237.6,340.4,,37990000.0,,8.0,6400.0,29990000.0,LPDDR5,,,0.0,,,card tích hợp,11.5,,full hd
59209.0,MacBook Pro 14 inch M2 Max 32GB - 1TB 2023-Xám,apple,,1.6,,81990000.0,,12.0,6400.0,60990000.0,LPDDR5,,,0.0,70.0,,card tích hợp,,,full hd
58183.0,MacBook Pro 14 inch M2 Max 2023-Bạc,apple,,1.6,,81990000.0,,12.0,6400.0,60990000.0,LPDDR5,,,0.0,70.0,,card tích hợp,,,full hd
39835.0,Laptop ASUS TUF Gaming F15 FX506HCB-HN1138W,asus,256.0,359.0,4.5,25990000.0,,,2933.0,20590000.0,DDR4,,2.7,,48.0,11400H,card rời,22.8,4.0,hd
63549.0,Laptop Lenovo Thinkpad T480-Đen,lenovo,232.5,336.6,,,,,2400.0,,DDR4,,,,,8650U,card tích hợp,19.9,,hd
59198.0,Laptop Dell XPS 9510-Trắng,dell,230.3,344.4,,,16.0,8.0,3200.0,,DDR4,,,,86.0,11800H,card rời,18.0,,hd
40266.0,Laptop Gaming Acer Aspire 7 A715-42G-R4XX NH.QAYSV.003-Xám,acer,,,,19990000.0,,,3200.0,17290000.0,DDR4,,,,48.0,5500U,card rời,,4.0,
68441.0,Laptop Dell Latitude E5430,dell,,,3.3,,,,1600.0,,DDR3,,2.6,,,3320M,card tích hợp,,,
103363.0,Laptop HP Pavilion 15-EG0009TU 2D9K6PA - Cũ Xước Cấn-Vàng,hp,234.0,360.2,4.1,14990000.0,,6.0,3200.0,4990000.0,DDR4,,1.7,,41.0,1115G4,card tích hợp,17.9,,hd
46423.0,Laptop Huawei Matebook 14-Xám,huawei,223.8,307.5,,19600000.0,,,3200.0,17590000.0,DDR4,,,,56.0,5500U,card rời,15.9,,hd
102972.0,Mac mini M4 Pro 2024 12CPU 16GPU 64GB 2TB | Chính hãng Apple Việt Nam-Bạc,apple,127.0,127.0,,64990000.0,,12.0,8533.0,64490000.0,LPDDR5X,,,0.0,0.0,,card tích hợp,50.0,,
42040.0,Laptop Asus Vivobook Pro M3401QA KM006W-Bạc,asus,228.5,317.4,,17800000.0,,,3200.0,15590000.0,DDR4,,,,63.0,5600H,card tích hợp,19.3,,hd
55477.0,Laptop Dell XPS 13 9305,dell,199.2,301.8,,,8.0,4.0,4266.0,,LPDDR4X,,,0.0,,1135G7,card tích hợp,11.6,,
102660.0,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 256GB Sạc 70W | Chính hãng Apple Việt Nam-Đêm xanh thẳm,apple,237.6,340.4,,31990000.0,,10.0,7500.0,31490000.0,LPDDR5X,,,0.0,66.5,,card tích hợp,11.5,120.0,full hd
102658.0,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 256GB Sạc 70W | Chính hãng Apple Việt Nam-Bạc,apple,237.6,340.4,,31990000.0,,10.0,7500.0,31490000.0,LPDDR5X,,,0.0,66.5,,card tích hợp,11.5,120.0,full hd
102657.0,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 256GB Sạc 70W | Chính hãng Apple Việt Nam-Xanh da trời,apple,237.6,340.4,,31990000.0,,10.0,7500.0,31490000.0,LPDDR5X,,,0.0,66.5,,card tích hợp,11.5,120.0,full hd
102659.0,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 256GB Sạc 70W | Chính hãng Apple Việt Nam-Ánh sao,apple,237.6,340.4,,31990000.0,,10.0,7500.0,31490000.0,LPDDR5X,,,0.0,66.5,,card tích hợp,11.5,120.0,full hd
93067.0,MacBook Pro 14 M3 Pro 11 CPU - 14 GPU 18GB - 2TB | Chính hãng Apple Việt Nam-Đen,apple,221.2,312.6,,64990000.0,,11.0,6400.0,60490000.0,LPDDR5,120.0,,0.0,70.0,,card tích hợp,15.5,,full hd
55969.0,Laptop Dell XPS 13 9350-Bạc,dell,200.0,304.0,3.1,,,,1600.0,,DDR3,,,,,6500U,card tích hợp,15.0,,hd
46683.0,Laptop MSI Modern 14 B11MOU-1032VN-Xám,msi,219.0,319.0,,21900000.0,,,3200.0,13590000.0,DDR4,,,2.0,39.0,1195G7,card tích hợp,16.9,,hd
59362.0,Laptop Dell Latitude 3420-Đen,dell,226.0,326.0,4.2,,8.0,4.0,3200.0,,DDR4,,2.4,2.0,41.0,1135G7,card tích hợp,17.6,,hd
54956.0,Laptop Lenovo Ideapad 5 Pro 16ARH7 82SN00AFVN-Xám,lenovo,251.0,356.0,,,,,6400.0,,LPDDR5,,,0.0,75.0,6800HS,card rời,16.9,4.0,full hd
60393.0,Laptop Dell Latitude 5480-Đen,dell,228.6,332.7,,,,,,,DDR4,,2.3,,,6200U,card tích hợp,20.3,,
96209.0,Mac mini M4 Pro 2024 12CPU 16GPU 24GB 1TB | Chính hãng Apple Việt Nam-Bạc,apple,127.0,127.0,,39990000.0,,12.0,8533.0,39490000.0,LPDDR5X,,,0.0,0.0,,card tích hợp,50.0,,
93149.0,Macbook Air M3 13 inch 2024 8CPU 10GPU 24GB - 1TB sạc 70W | Chính hãng Apple Việt Nam-Bạc,apple,215.0,304.1,,,,8.0,6400.0,,LPDDR5,,,0.0,70.0,,card tích hợp,11.3,,full hd
52275.0,Laptop HP 15S FQ1111TU 193R0PA,hp,242.0,358.5,,,,,,,DDR4,,,2.0,,1005G1,card tích hợp,18.0,,
68434.0,Laptop HP Elitebook 840 G8,hp,,,,,,,,,DDR4,,,,53.0,1165G7,card tích hợp,,,hd
55973.0,Laptop Dell XPS 9320-Bạc,dell,199.0,295.3,4.7,,16.0,12.0,5200.0,,LPDDR5,,,0.0,55.0,1260P,card tích hợp,15.3,,hd
93534.0,Laptop ASUS ExpertBook P1 P1403CVA-I5SE16-63WS-Xám,asus,214.4,324.5,4.7,,16.0,12.0,,,DDR5,60.0,2.6,2.0,63.0,13500H,card tích hợp,19.7,,hd
63561.0,Laptop Lenovo Thinkpad T14 gen 3-Đen,lenovo,217.1,323.5,4.7,,,,3200.0,,DDR4,,3.4,,57.0,1260P,card tích hợp,17.9,,full hd
68440.0,Laptop Dell Latitude 7280,dell,,,,,,,2133.0,,DDR4,,,,,6200U,card tích hợp,,,
54829.0,Laptop ASUS TUF Gaming A15 FA506ICB-HN355W-Đen,asus,256.0,359.0,,20200000.0,,,3200.0,16490000.0,DDR4,,,2.0,48.0,4600H,card rời,22.8,,hd
62965.0,Laptop MSI Cyborg 15 A12UCX-281VN-Đen,msi,250.0,359.0,4.4,19990000.0,12.0,12.0,4800.0,15090000.0,DDR5,144.0,,2.0,53.5,12450H,card rời,21.9,4.0,hd
88707.0,Laptop Dell Vostro 15 3530 80GG93-Xám,dell,235.6,358.5,4.6,,,10.0,2666.0,,DDR4,120.0,,2.0,41.0,1335U,card tích hợp,19.0,,hd
59377.0,Laptop Dell Latitude E7470-Đen,dell,232.0,334.9,3.0,,,,2133.0,,DDR4,,2.4,,52.0,6300U,card tích hợp,19.4,,hd
79249.0,Laptop Lenovo Ideapad Slim 3 15IRH8 83EM003EVN-Xám,lenovo,235.0,359.3,4.9,,16.0,10.0,4800.0,,LPDDR5,60.0,2.4,0.0,47.0,13620H,card tích hợp,17.9,,hd
62740.0,Laptop MSI Modern 14 C7M-083VN-Đen,msi,223.0,320.0,4.5,13990000.0,12.0,6.0,3200.0,9690000.0,DDR4,60.0,2.0,,39.3,7530U,card rời,19.5,,hd
59208.0,Laptop Dell XPS 15 9520-Bạc,dell,230.0,344.0,5.0,,20.0,14.0,4800.0,,DDR5,,3.8,2.0,,12900HK,card rời,19.0,4.0,hd
60198.0,Laptop Dell Latitude E5440-Đen,dell,33.8,236.0,,,,,1600.0,,DDR3L,,,,,4300U,card tích hợp,28.0,,
46431.0,Laptop MSI Modern 14 B11MOU-1027VN-Xám,msi,219.0,319.0,,14490000.0,,,3200.0,9302000.0,DDR4,,,2.0,39.0,1115G4,card tích hợp,18.1,,hd
81308.0,Laptop Acer Aspire Lite AL14-51M-59BN NX.KTXSV.001 -Bạc,acer,218.0,313.3,4.4,0.0,12.0,10.0,4800.0,0.0,DDR5,,1.3,2.0,58.0,1235U,card tích hợp,16.9,,full hd
81029.0,Laptop Lenovo Ideapad Slim 5 16IMH9 83DC001SVN-Xám,lenovo,251.0,356.0,4.8,26990000.0,22.0,16.0,7467.0,24590000.0,LPDDR5X,120.0,,0.0,57.0,155H,card tích hợp,16.9,,full hd
66010.0,Laptop HP Probook 450 G9,hp,233.9,359.4,,,,,3200.0,,DDR4,60.0,,2.0,51.0,1235U,card tích hợp,19.9,,hd
100459.0,Mac mini M4 2024 10CPU 10GPU 32GB 256GB | Chính hãng Apple Việt Nam-Bạc,apple,127.0,127.0,,24990000.0,,10.0,7500.0,24490000.0,LPDDR5,,,0.0,0.0,,card tích hợp,50.0,,
102818.0,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam-Đêm xanh thẳm,apple,215.0,304.1,,31990000.0,,10.0,7500.0,31490000.0,LPDDR5X,,,0.0,53.8,,card tích hợp,11.3,120.0,full hd
102816.0,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam-Bạc,apple,215.0,304.1,,31990000.0,,10.0,7500.0,31490000.0,LPDDR5X,,,0.0,53.8,,card tích hợp,11.3,120.0,full hd
102817.0,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam-Ánh sao,apple,215.0,304.1,,31990000.0,,10.0,7500.0,31490000.0,LPDDR5X,,,0.0,53.8,,card tích hợp,11.3,120.0,full hd
102815.0,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam-Xanh da trời,apple,215.0,304.1,,31990000.0,,10.0,7500.0,31490000.0,LPDDR5X,,,0.0,53.8,,card tích hợp,11.3,120.0,full hd
68366.0,Laptop HP Elitebook 820 G3,hp,256.0,375.0,2.8,,,,2133.0,,DDR3L,,2.4,1.0,47.0,6200U,card tích hợp,28.0,,
48077.0,Laptop ASUS Gaming ROG Strix G531GT-AL030T,asus,275.0,360.0,4.5,,,,,,DDR4,144.0,2.6,2.0,48.0,9750H,card rời,21.0,4.0,hd
59205.0,Laptop Dell XPS 9500-Bạc,dell,23.0,34.0,4.0,,8.0,4.0,2933.0,,DDR4,,4.0,,56.0,10300H,card tích hợp,1.8,,
68439.0,Laptop Dell Latitude 5400,dell,228.0,333.0,4.4,,,,2400.0,,DDR4,,1.6,2.0,,8365U,card tích hợp,20.3,,
97462.0,MacBook Air 15 inch M3 16GB - 1TB 2024 Sạc 70W | Chính hãng Apple Việt Nam-Xám,apple,237.6,340.4,,47990000.0,,8.0,6400.0,42990000.0,LPDDR5,60.0,,0.0,66.5,,card tích hợp,11.5,,full hd
88397.0,MacBook Air 15 inch M3 16GB - 1TB 2024 Sạc 70W | Chính hãng Apple Việt Nam-Đen,apple,237.6,340.4,,47990000.0,,8.0,6400.0,47490000.0,LPDDR5,60.0,,0.0,66.5,,card tích hợp,11.5,,full hd
94519.0,Laptop ASUS ROG Strix SCAR 18 G834JYR-R6199-Đen,asus,294.0,399.0,5.8,,32.0,24.0,5600.0,,DDR5,240.0,2.2,2.0,90.0,14900HX,card rời,23.1,16.0,hd
66009.0,Laptop HP Probook 440 G9,hp,213.9,321.9,,,,,3200.0,,DDR4,,,1.0,51.0,1235U,card tích hợp,19.9,,hd
60387.0,Laptop Dell Latitude E7250-Đen,dell,210.8,309.9,,,,,,,DDR3,,2.3,,,5300U,card tích hợp,20.3,,
103005.0,Laptop Dell Inspiron 15 3520 9NGK8 - Nhp khu chnh hng,dell,235.6,358.5,,20490000.0,12.0,10.0,3200.0,17890000.0,DDR4,120.0,4.4,2.0,41.0,1255U,card tích hợp,17.0,,hd
95725.0,Laptop MSI Katana 15 B13UDXK-2270VN-Đen,msi,259.0,359.0,4.7,23990000.0,,12.0,5200.0,20590000.0,DDR5,144.0,2.6,2.0,,13500H,card rời,24.9,6.0,hd
63534.0,Laptop Lenovo Thinkpad P51-Đen,lenovo,252.3,377.4,,,,4.0,2400.0,,DDR4,,2.9,4.0,90.0,7820HQ,card rời,24.5,,hd
81014.0,Laptop Lenovo ThinkPad E16 GEN 1 21JN006GVN-Xám,lenovo,247.7,356.1,5.0,0.0,12.0,10.0,3200.0,0.0,DDR4,60.0,,2.0,47.0,1355U,card tích hợp,19.9,,full hd
100462.0,MacBook Pro 14 M4 Pro 14CPU 20GPU 48GB 1TB Nano | Chính hãng Apple Việt Nam-Bạc,apple,221.2,312.6,,73790000.0,,14.0,8533.0,73290000.0,LPDDR5X,120.0,,0.0,72.4,,card tích hợp,15.5,,full hd
100461.0,MacBook Pro 14 M4 Pro 14CPU 20GPU 48GB 1TB Nano | Chính hãng Apple Việt Nam-Đen,apple,221.2,312.6,,73790000.0,,14.0,8533.0,73290000.0,LPDDR5X,120.0,,0.0,72.4,,card tích hợp,15.5,,full hd
78390.0,Laptop Gigabyte G5 KF5-53VN383SH-Đen,gigabyte,,,4.7,26290000.0,16.0,12.0,4800.0,22090000.0,DDR5,144.0,4.7,2.0,54.0,13500H,card rời,,6.0,hd
93540.0,Laptop ASUS ExpertBook P1 P1503CVA-I5SE16-63WS-Xám,asus,232.2,359.5,4.7,,16.0,12.0,,,DDR5,60.0,2.6,2.0,63.0,13500H,card tích hợp,19.9,,hd
68367.0,Laptop HP Elitebook 840 G9,hp,224.0,315.6,4.7,,16.0,12.0,,,DDR5,60.0,2.1,2.0,51.0,1260P,card tích hợp,19.2,,full hd
59216.0,Laptop Dell XPS 15 7590-Bạc,dell,23.0,35.0,4.0,,8.0,4.0,2666.0,,DDR4,,4.0,2.0,57.0,9300H,card tích hợp,1.7,,
66091.0,Laptop Dell Inspiron 7425-Xám,dell,236.2,358.1,4.3,,,,3200.0,,DDR4,60.0,2.3,1.0,54.0,5625U,card rời,17.8,,hd
102625.0,Laptop ASUS Zenbook S 16 UM5606KA-RK127WS-Trắng,asus,243.0,353.6,5.0,,16.0,8.0,,39490000.0,LPDDR5X,120.0,2.0,0.0,78.0,350,card rời,11.9,,full hd
74136.0,Laptop Gigabyte G5 MF5-52VN353SH-Đen,gigabyte,238.0,360.0,4.7,,16.0,12.0,4800.0,,DDR5,144.0,2.6,2.0,54.0,13500H,card rời,227.0,6.0,hd
74202.0,Laptop HP Gaming Victus 15-FB1022AX 94F19PA-Bạc,hp,255.0,357.9,4.5,,12.0,6.0,4800.0,,DDR5,165.0,,2.0,52.5,7535HS,card rời,23.5,4.0,hd
55345.0,Laptop Gigabyte G5 KE-52VN263SH,gigabyte,238.0,360.0,4.5,,,,3200.0,,DDR4,144.0,2.5,2.0,54.0,12500H,card rời,23.9,6.0,hd
84242.0,iMac M3 24 inch 16GB 512GB | Chính hãng Apple Việt Nam-Hồng,apple,461.0,547.0,,,,8.0,6400.0,51990000.0,LPDDR5,,,0.0,0.0,,card tích hợp,147.0,,full hd
84243.0,iMac M3 24 inch 16GB 512GB | Chính hãng Apple Việt Nam-Bạc,apple,461.0,547.0,,,,8.0,6400.0,51990000.0,LPDDR5,,,0.0,0.0,,card tích hợp,147.0,,full hd
85490.0,iMac M3 24 inch 16GB 512GB | Chính hãng Apple Việt Nam-Xanh dương,apple,461.0,547.0,,,,8.0,6400.0,,LPDDR5,,,0.0,0.0,,card tích hợp,147.0,,full hd
53832.0,Laptop Gaming Acer Nitro 5 AN515-45-R6EV NH.QBMSV.006,acer,255.0,363.4,,,,,3200.0,,DDR4,,,2.0,57.0,5600H,card rời,23.9,,hd
68429.0,Laptop HP Probook 6570B,hp,251.0,374.0,,,4.0,2.0,1600.0,,DDR3,,2.4,2.0,55.0,3110M,card tích hợp,34.0,,
65990.0,Laptop Dell Vostro 5568,dell,,,,,,,2400.0,,DDR4,,,,,7200U,card rời,,2.0,hd
71876.0,Laptop Lenovo IdeaPad Slim 3 15IAH8 83ER000BVN-Xám,lenovo,235.0,359.3,4.4,,12.0,8.0,4800.0,,LPDDR5,,2.0,0.0,47.0,12450H,card tích hợp,17.9,,full hd
74340.0,Laptop HP ENVY X360 13-BF0092TU 76V59PA-Xanh Đen,hp,214.9,298.3,4.7,,12.0,10.0,4266.0,,LPDDR4X,,,0.0,66.0,1250U,card tích hợp,16.1,,full hd
66004.0,Laptop Alienware X14 R1,dell,262.0,321.0,4.7,,20.0,14.0,4800.0,,LPDDR5,144.0,2.3,0.0,80.5,12700H,card rời,14.5,4.0,hd
68438.0,Laptop Dell Latitude 5520,dell,233.3,357.8,4.4,,8.0,4.0,3200.0,,DDR4,,,1.0,63.0,1145G7,card tích hợp,19.9,,hd
55952.0,Laptop Dell XPS 13 9300-Bạc,dell,20.0,30.0,,,8.0,4.0,3733.0,,LPDDR4X,,,0.0,51.0,1035G1,card tích hợp,1.2,,
